CANDIDATO_CODIGO,CANDIDATO_NOMBRE,OP_CODIGO,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,SUFRAGANTES,BLANCOS,NULOS,VOTOS
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,465.0,CANCHAGUA,M,667.0,65.0,61.0,185.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,830.0,CHANTILIN,F,396.0,46.0,54.0,81.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,830.0,CHANTILIN,M,310.0,27.0,45.0,64.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,990.0,COCHAPAMBA,F,1407.0,339.0,70.0,522.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,990.0,COCHAPAMBA,M,1267.0,100.0,72.0,575.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,6070.0,SAQUISILI,F,7407.0,853.0,971.0,1871.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,115.0,SAQUISILI,0.0,0.0,,6070.0,SAQUISILI,M,6389.0,425.0,793.0,1801.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,2460.0,MORASPUNGO,F,4115.0,476.0,420.0,674.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,2460.0,MORASPUNGO,M,4459.0,567.0,385.0,739.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,2890.0,PINLLOPATA,F,355.0,54.0,24.0,57.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,2890.0,PINLLOPATA,M,397.0,75.0,28.0,61.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,3155.0,RAMON CAMPAÑA,F,533.0,111.0,72.0,140.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,3155.0,RAMON CAMPAÑA,M,593.0,94.0,40.0,212.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,5305.0,EL CORAZON,F,2753.0,543.0,261.0,820.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,120.0,PANGUA,0.0,0.0,,5305.0,EL CORAZON,M,2723.0,444.0,222.0,905.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,1500.0,GUASAGANDA,F,1116.0,144.0,106.0,343.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,1500.0,GUASAGANDA,M,1102.0,122.0,92.0,324.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,2965.0,PUCAYACO,F,986.0,124.0,87.0,189.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,2965.0,PUCAYACO,M,1046.0,111.0,85.0,195.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6535.0,LA MANA,F,12294.0,1601.0,1507.0,2024.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6535.0,LA MANA,M,12288.0,1777.0,1456.0,1969.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6880.0,EL CARMEN,F,1386.0,259.0,145.0,184.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6880.0,EL CARMEN,M,1352.0,236.0,153.0,191.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6895.0,EL TRIUNFO,F,1338.0,237.0,148.0,126.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,825.0,LA MANA,0.0,0.0,,6895.0,EL TRIUNFO,M,1352.0,230.0,149.0,179.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,815.0,PALO QUEMADO,F,289.0,81.0,35.0,62.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,815.0,PALO QUEMADO,M,310.0,96.0,21.0,65.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,960.0,CHUGCHILAN,F,2528.0,575.0,368.0,296.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,960.0,CHUGCHILAN,M,2315.0,306.0,294.0,285.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,1735.0,ISINLIVI,F,1043.0,231.0,146.0,250.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,1735.0,ISINLIVI,M,1073.0,169.0,111.0,293.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,2115.0,LAS PAMPAS,F,700.0,137.0,56.0,118.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,2115.0,LAS PAMPAS,M,813.0,134.0,114.0,133.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,6450.0,SIGCHOS,F,3370.0,451.0,332.0,508.0
49.0,JORGE GUAMAN,511.0,2.0,PREFECTO Y VICEPREFECTO,5.0,COTOPAXI,930.0,SIGCHOS,0.0,0.0,,6450.0,SIGCHOS,M,3407.0,469.0,315.0,562.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,510.0,CAP. AUGUSTO RIVADENEIRA,F,230.0,48.0,26.0,13.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,510.0,CAP. AUGUSTO RIVADENEIRA,M,264.0,34.0,19.0,7.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,630.0,CONONACO,F,173.0,23.0,24.0,8.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,630.0,CONONACO,M,198.0,21.0,38.0,9.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,3720.0,STA. MARIA DE HUIRIRIMA,F,255.0,54.0,20.0,14.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,3720.0,STA. MARIA DE HUIRIRIMA,M,303.0,67.0,12.0,11.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,4295.0,YASUNI,F,139.0,10.0,7.0,32.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,4295.0,YASUNI,M,162.0,8.0,6.0,21.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,5700.0,NUEVO ROCAFUERTE,F,338.0,25.0,6.0,85.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,5700.0,NUEVO ROCAFUERTE,M,395.0,33.0,15.0,93.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,7485.0,TIPUTINI,F,592.0,67.0,19.0,40.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,630.0,AGUARICO,0.0,0.0,,7485.0,TIPUTINI,M,652.0,79.0,23.0,28.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1235.0,DAYUMA,F,2459.0,225.0,281.0,948.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1235.0,DAYUMA,M,3575.0,332.0,309.0,1369.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1245.0,TARACOA,F,905.0,105.0,89.0,300.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1245.0,TARACOA,M,1225.0,135.0,91.0,456.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1560.0,EL DORADO,F,903.0,91.0,62.0,207.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1560.0,EL DORADO,M,1126.0,113.0,83.0,288.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1565.0,INES ARANGO,F,1026.0,149.0,110.0,269.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1565.0,INES ARANGO,M,1394.0,222.0,124.0,375.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1590.0,EL EDEN,F,262.0,54.0,45.0,66.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1590.0,EL EDEN,M,269.0,61.0,27.0,76.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1810.0,GARCIA MORENO,F,497.0,46.0,33.0,135.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1810.0,GARCIA MORENO,M,572.0,64.0,28.0,144.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1820.0,LA BELLEZA,F,1388.0,143.0,191.0,306.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1820.0,LA BELLEZA,M,1654.0,214.0,163.0,346.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1935.0,SAN LUIS DE ARMENIA,F,809.0,68.0,48.0,269.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1935.0,SAN LUIS DE ARMENIA,M,835.0,66.0,42.0,274.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1940.0,NUEVO PARAISO,F,951.0,107.0,82.0,343.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1940.0,NUEVO PARAISO,M,1093.0,130.0,95.0,382.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1945.0,SAN JOSE DE GUAYUSA,F,705.0,68.0,92.0,197.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1945.0,SAN JOSE DE GUAYUSA,M,814.0,93.0,75.0,209.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1995.0,ALEJANDRO LABAKA,F,371.0,74.0,45.0,54.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,1995.0,ALEJANDRO LABAKA,M,428.0,35.0,43.0,77.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,5815.0,PTO. FCO. DE ORELLANA,F,15318.0,706.0,1148.0,5219.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,645.0,FCO.DE ORELLANA,0.0,0.0,,5815.0,PTO. FCO. DE ORELLANA,M,15988.0,858.0,1188.0,5592.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,415.0,SAN CARLOS,F,1239.0,132.0,92.0,412.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,415.0,SAN CARLOS,M,1379.0,168.0,100.0,448.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,490.0,ENOKANQUI,F,930.0,106.0,84.0,271.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,490.0,ENOKANQUI,M,1038.0,138.0,83.0,270.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1950.0,RUMIPAMBA,F,452.0,63.0,49.0,112.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1950.0,RUMIPAMBA,M,500.0,73.0,45.0,127.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1955.0,TRES DE NOVIEMBRE,F,1124.0,139.0,100.0,260.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1955.0,TRES DE NOVIEMBRE,M,1157.0,149.0,81.0,260.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1960.0,LAGO SAN PEDRO,F,731.0,97.0,62.0,199.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1960.0,LAGO SAN PEDRO,M,771.0,106.0,45.0,198.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1965.0,UNION MILAGREÑA,F,1014.0,119.0,78.0,309.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,1965.0,UNION MILAGREÑA,M,1181.0,131.0,89.0,364.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,2930.0,POMPEYA,F,389.0,85.0,50.0,63.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,2930.0,POMPEYA,M,399.0,42.0,52.0,79.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,3660.0,SAN SEBASTIAN DE COCA,F,1401.0,130.0,184.0,355.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,3660.0,SAN SEBASTIAN DE COCA,M,1513.0,181.0,190.0,409.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,6200.0,LA JOYA DE LOS SACHAS,F,7054.0,470.0,626.0,2173.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,725.0,JOYA DE LOS SACHAS,0.0,0.0,,6200.0,LA JOYA DE LOS SACHAS,M,7615.0,569.0,670.0,2278.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,215.0,AVILA,F,1344.0,139.0,126.0,265.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,215.0,AVILA,M,1464.0,128.0,100.0,289.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,400.0,SAN VICENTE DE HUATICOCHA,F,404.0,31.0,22.0,120.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,400.0,SAN VICENTE DE HUATICOCHA,M,449.0,49.0,25.0,119.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,1050.0,PUERTO MURIALDO,F,989.0,159.0,69.0,181.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,1050.0,PUERTO MURIALDO,M,1102.0,97.0,73.0,230.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,1680.0,SAN JOSE DE DAHUANO,F,1499.0,146.0,181.0,279.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,1680.0,SAN JOSE DE DAHUANO,M,1616.0,147.0,147.0,296.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,3480.0,SAN JOSE DE PAYAMINO,F,820.0,70.0,88.0,186.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,3480.0,SAN JOSE DE PAYAMINO,M,915.0,70.0,74.0,200.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,6455.0,LORETO,F,2418.0,138.0,187.0,596.0
58.0,MAGALI ORELLANA,502.0,2.0,PREFECTO Y VICEPREFECTO,22.0,ORELLANA,935.0,LORETO,0.0,0.0,,6455.0,LORETO,M,2533.0,143.0,189.0,593.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,65.0,ALSHI /9 DE OCTUBRE,F,179.0,10.0,7.0,45.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,65.0,ALSHI /9 DE OCTUBRE,M,181.0,8.0,5.0,48.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1250.0,CUCHAENTZA,F,648.0,92.0,47.0,238.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1250.0,CUCHAENTZA,M,651.0,83.0,36.0,265.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1345.0,GRAL. PROAÑO,F,715.0,79.0,45.0,162.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1345.0,GRAL. PROAÑO,M,700.0,63.0,45.0,174.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1730.0,RIO BLANCO,F,638.0,48.0,35.0,172.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,1730.0,RIO BLANCO,M,555.0,31.0,38.0,171.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,3440.0,SAN ISIDRO,F,426.0,44.0,26.0,150.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,3440.0,SAN ISIDRO,M,372.0,33.0,23.0,122.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,3830.0,SEVILLA DON BOSCO,F,3845.0,320.0,288.0,1331.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,3830.0,SEVILLA DON BOSCO,M,3556.0,243.0,201.0,1299.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,4360.0,ZUNAC,F,110.0,9.0,3.0,32.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,4360.0,ZUNAC,M,118.0,10.0,5.0,32.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,4485.0,SINAI,F,424.0,41.0,29.0,119.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,4485.0,SINAI,M,390.0,39.0,19.0,105.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,5615.0,MACAS,F,7734.0,314.0,567.0,1933.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,590.0,MORONA,0.0,0.0,,5615.0,MACAS,M,7308.0,262.0,519.0,1805.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,90.0,AMAZONAS,F,114.0,25.0,5.0,19.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,90.0,AMAZONAS,M,108.0,15.0,8.0,19.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,340.0,BERMEJOS,F,111.0,5.0,2.0,10.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,340.0,BERMEJOS,M,114.0,11.0,2.0,8.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,350.0,BOMBOIZA,F,1468.0,162.0,76.0,717.0
98.0,RAFAEL ANTUNI,12.0,2.0,PREFECTO Y VICEPREFECTO,14.0,MORONA SANTIAGO,595.0,GUALAQUIZA,0.0,0.0,,350.0,BOMBOIZA,M,1400.0,160.0,47.0,708.0
